,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year
33,1.67,4163120.72,235696.82,2525304.86,15247.5,1386871.54,1204975.59,162343.17,19552.78,conventional,2017
34,1.53,5262336.16,305718.69,3009076.65,22448.52,1925092.3,1272105.9,640105.84,12880.56,conventional,2017
35,1.6,4289149.75,286828.17,2806975.81,14226.06,1181119.71,986234.23,184172.2,10713.28,conventional,2017
36,1.59,3846196.3,244168.62,2440599.66,12331.97,1149096.05,892014.05,250892.4,6189.6,conventional,2017
37,1.65,4043204.76,222626.36,2576783.08,14146.92,1229648.4,1019859.84,200044.12,9744.44,conventional,2017
38,1.6,4313430.98,221283.06,2750988.26,12498.1,1328661.56,1082688.19,242674.12,3299.25,conventional,2017
39,1.62,3988654.48,235162.47,2529680.45,14491.29,1209320.27,967632.76,241470.84,216.67,conventional,2017
40,1.54,3977196.18,201606.45,2556561.4,35248.23,1183780.1,997167.6,176429.17,10183.33,conventional,2017
41,1.59,3768359.35,176542.27,2451289.31,30573.3,1109954.47,910785.79,192548.68,6620,conventional,2017
42,1.6,3779295.69,166067.6,2452508.05,28153.1,1132566.94,852503.25,276859.52,3204.17,conventional,2017
43,1.34,4468555.34,237802.16,3228538.95,63971.19,938243.04,877970.46,56847.58,3425,conventional,2017
44,1.43,3980574.14,206240.69,2790944.02,24709.35,958680.08,851836,100143.29,6700.79,conventional,2017
45,1.36,3526205.21,321067.02,2259557.92,21331.82,924248.45,848018.16,75165.19,1065.1,conventional,2017
46,1.19,5367769.78,736158.49,3387834.41,45051.71,1198725.17,1079129.7,111229.11,8366.36,conventional,2017
47,1.23,6724196.61,624600.42,4684187.02,375904.92,1039504.25,943595.66,84785.68,11122.91,conventional,2017
48,1.39,4155042.11,201045.06,2754050.67,131086.5,1068859.88,988168.37,73048.91,7642.6,conventional,2017
49,1.39,5007356.22,206778.67,3425747.61,319052.61,1055777.33,978886.09,68710.32,8180.92,conventional,2017
50,1.36,4250958.55,203358.77,2913734.21,96705.28,1037160.29,969744.48,64997.68,2418.13,conventional,2017
51,1.25,4691937.5,203756.33,3517891.27,29359.1,940930.8,882013.66,58723.55,193.59,conventional,2017
52,1.35,3513388.32,174842.62,2589315.66,39606.96,709623.08,659611.76,49532.71,478.61,conventional,2017
0,1.13,513318.77,12055.64,455794.95,1957.91,43510.27,16181.54,27328.73,0,conventional,2017
1,1.36,347811.65,8585.08,251130.76,1335.19,86760.62,24294.77,62465.85,0,conventional,2017
2,1.26,394608.36,8588.72,304318.64,2955.36,78745.64,18037.88,60707.76,0,conventional,2017
3,1.29,364577.18,9450.19,265318.32,1317.74,88490.93,33221.26,55269.67,0,conventional,2017
4,1.1,636106,15373,576981,1540,42212,20648,21564,0,conventional,2017
5,1.41,270865,7679,210476,1350,51360,15877,35483,0,conventional,2017
6,1.36,311603,8451,230533,1285,71335,16744,54591,0,conventional,2017
7,1.01,681570,19108,588116,3876,70471,15795,54675,0,conventional,2017
8,1.51,288593.62,9954.77,229668.21,1209.71,47760.93,18323.67,29437.26,0,conventional,2017
9,1.5,304167.22,10155.17,237554.72,1307.67,55149.66,32792.8,22356.86,0,conventional,2017
10,1.52,300976.46,12997.21,237665.93,1461.46,48851.86,25885.06,22966.8,0,conventional,2017
11,1.58,298364.19,12295.38,244434.33,1566.21,40068.27,17241.1,22827.17,0,conventional,2017
12,1.61,267322.07,13747.51,203354.1,1304.64,48915.82,14987.09,33928.73,0,conventional,2017
13,1.64,290521.98,12237.85,217700.24,1440.92,59142.97,20376.29,38766.68,0,conventional,2017
14,1.63,296892.52,10778.57,233287.45,1510.55,51315.95,13437.56,37878.39,0,conventional,2017
15,1.59,281832.66,17182.07,213664.48,1190.12,49795.99,18883.66,30805.66,106.67,conventional,2017
16,1.74,312541.08,23481.64,229059.76,1536.7,58462.98,19750.58,36065.73,2646.67,conventional,2017
17,1.88,288210.32,24015.11,215287.21,1644.8,47263.2,16764.03,28132.5,2366.67,conventional,2017
18,1.83,277558.13,11729.61,202013.68,1677.75,62137.09,19695.46,41491.63,950,conventional,2017
19,1.82,322962.89,5632.85,242365.82,2441.56,72522.66,22942.48,46083.51,3496.67,conventional,2017
20,1.24,554390.58,8993.96,476884.89,5005.47,63506.26,19689.02,39173.91,4643.33,conventional,2017
21,1.59,462412.85,7918.05,369483.25,4703.97,80307.58,22061.56,55252.69,2993.33,conventional,2017
22,1.55,412937.73,7321.27,340883.77,4312.89,60419.8,18260.75,40432.38,1726.67,conventional,2017
23,1.38,464876.48,7288.33,387463.06,6472.03,63653.06,10484.64,49641.75,3526.67,conventional,2017
24,1.39,490940.46,12060.32,404809.72,11916.24,62154.18,12580.97,46560.98,3012.23,conventional,2017
25,1.48,486214.04,12466.36,397668.16,11922.66,64156.86,22095.26,36856.6,5205,conventional,2017
26,1.57,432564.12,9383.7,330212.3,22416.37,70551.75,29585.42,36241.33,4725,conventional,2017
27,1.62,359321.55,8947.03,270962.51,13004.97,66407.04,28816.42,33800.62,3790,conventional,2017
28,1.52,420089.07,9653.18,327624.68,7455.86,75355.35,31581.28,40114.07,3660,conventional,2017
29,1.62,406486.08,9491.92,326672.5,2468.8,67852.86,26940.61,37008.92,3903.33,conventional,2017
30,1.66,401637.7,8209.2,322243.99,2107.52,69076.99,31580.39,36384.93,1111.67,conventional,2017
31,1.66,445049.68,10552.04,357297.24,2336.14,74864.26,41798.08,32252.85,813.33,conventional,2017
32,1.54,393289.53,10135.32,314676.72,2188.89,66288.6,34182.37,32016.23,90,conventional,2017
33,1.53,391189.88,7559.58,295163.55,2628.5,85838.25,41685.89,44152.36,0,conventional,2017
34,1.23,544200.61,8809.36,334984.45,4090.47,196316.33,41452.28,154825.16,38.89,conventional,2017
35,1.39,407790.12,9127.08,296827.97,1939.54,99895.53,41352.44,58543.09,0,conventional,2017
36,1.38,404739.65,12604.22,255970.54,2244.84,133920.05,41763.06,92156.99,0,conventional,2017
37,1.46,417480.41,11163.07,314450.49,2270.89,89595.96,45791.49,43804.47,0,conventional,2017
38,1.33,515775.3,14320.67,418277.81,2325.08,80851.74,50867.56,29981.96,2.22,conventional,2017
39,1.45,422201.67,12862,298461.59,2600.59,108277.49,36643.24,71634.25,0,conventional,2017
40,1.38,416769.78,10551.64,299053.26,2432.2,104732.68,43814.83,60380.35,537.5,conventional,2017
41,1.43,380612.68,7926.17,267013.2,2512.28,103161.03,45010.58,58150.45,0,conventional,2017
42,1.41,397861.17,8862.88,272805.73,2790.68,113401.88,27188.75,86213.13,0,conventional,2017
43,1.38,384828.85,9417.54,318710.7,4245.38,52455.23,52455.23,0,0,conventional,2017
44,1.25,434201.49,9612.04,363051.67,5133.05,56404.73,56404.73,0,0,conventional,2017
45,1.37,375322.2,8811.46,295892.82,3364.17,67253.75,67249.95,3.8,0,conventional,2017
46,1.13,501364.8,13508.23,424253.19,7548.54,56054.84,56051.1,3.74,0,conventional,2017
47,1.13,701706,23160.46,625037,4984.23,48524.31,48524.31,0,0,conventional,2017
48,1.21,423387.02,15901.2,348629.28,3634.19,55222.35,55222.35,0,0,conventional,2017
49,1.17,502345.31,16606.58,421568.56,9377.69,54792.48,54789.15,3.33,0,conventional,2017
50,1.25,421262.96,13397.71,330248.49,6370.03,71246.73,71246.73,0,0,conventional,2017
51,1.19,425000.71,13448.46,348811.57,5517.5,57223.18,57223.18,0,0,conventional,2017
52,1.11,476239.03,20667.36,414792.25,3313.1,37466.32,37466.32,0,0,conventional,2017
0,1.16,461913.85,314324.12,38867.01,665.33,108057.39,56521.08,51536.31,0,conventional,2017
1,1.39,292291.1,178469.57,21232.36,779.89,91809.28,60988.48,30820.8,0,conventional,2017
2,1.01,381303.71,248830.89,30567.37,865.3,101040.15,56490.38,44549.77,0,conventional,2017
3,1.02,424938.5,267852.26,33749.43,892.21,122444.6,63079.34,59365.26,0,conventional,2017
4,1.31,318626,202974,23478,987,91187,60278,30905,3,conventional,2017
5,1.4,272367,171834,19833,645,80056,56566,23490,0,conventional,2017
6,1.2,349206,212316,27720,907,108263,63245,45015,3,conventional,2017
7,1.38,330006,203135,24511,902,101458,80933,20525,0,conventional,2017
8,1.48,290421.2,185134.03,22655.69,698.11,81933.37,54667.82,27265.55,0,conventional,2017
9,1.22,399421.97,257257.1,33771.93,570.11,107822.83,77035.93,30786.9,0,conventional,2017
10,1.56,328326.17,214853.32,27481.16,613.49,85378.2,50444.75,34933.45,0,conventional,2017
11,1.74,288581.65,176622.72,22938.4,94.4,88926.13,57999.74,30926.39,0,conventional,2017
12,1.85,304863.13,195935.23,23473.26,50.59,85404.05,63299.53,22104.52,0,conventional,2017
13,2,262601.79,166612.29,29616.83,15.2,66357.47,42497.48,23856.66,3.33,conventional,2017
14,1.83,263801.67,172557.9,22851.75,114.09,68277.93,39067.53,29207.07,3.33,conventional,2017
15,1.76,271882.04,181121.25,30283.33,63.61,60413.85,16154.6,44255.92,3.33,conventional,2017
16,1.7,253627.92,159141.75,19370,698.55,74417.62,49005.6,22215.35,3196.67,conventional,2017
17,1.8,295896.59,189267.58,26200.67,653.97,79774.37,58009.37,19778.33,1986.67,conventional,2017
18,1.57,296756.62,189042.09,27713.25,101.45,79899.83,46809.61,27371.33,5718.89,conventional,2017
19,1.57,297964.43,191383.38,28989.39,54.69,77536.97,37834.22,33852.75,5850,conventional,2017
20,1.44,363916.69,227667.4,38433.45,166.56,97649.28,41567.72,47374.89,8706.67,conventional,2017
21,1.41,326355.84,209093.43,34123.34,147.27,82991.8,44905.73,31827.18,6258.89,conventional,2017
22,1.4,321422.84,208380.73,32846.09,204.32,79991.7,46344.02,29287.68,4360,conventional,2017
23,1.38,361733.69,237300.29,33319.21,196.65,90917.54,48111.11,36664.21,6142.22,conventional,2017
24,1.42,331752.25,202249.93,34024.62,218.32,95259.38,51403.05,36936.33,6920,conventional,2017
25,1.4,343076.46,207541.44,33999.04,126.06,101409.92,58274.75,31959.89,11175.28,conventional,2017
26,1.4,414176.6,247137.41,50254.8,190.22,116594.17,61248.28,45105.89,10240,conventional,2017
27,1.35,376407.55,230886.33,38375.37,94.56,107051.29,60122.45,40833.84,6095,conventional,2017
28,1.4,339228.04,215668.41,32674.49,115.97,90769.17,49398.47,34065.7,7305,conventional,2017
29,1.41,401365.48,246114.25,41215.61,61.99,113973.63,61632.8,46130.83,6210,conventional,2017
30,1.41,400425.73,250523.79,40813.04,48,109040.9,59333.06,48034.23,1673.61,conventional,2017
31,1.4,381490.67,238131.34,39531.06,74.61,103753.66,71721.05,31992.33,40.28,conventional,2017
32,1.41,357405.82,225241.39,38535.12,103.21,93526.1,60657.69,32650.35,218.06,conventional,2017
33,1.42,322189.66,203335.76,33864.16,77.22,84912.52,60404.27,24508.25,0,conventional,2017
34,1.17,529138.31,340439.27,66961.88,98.55,121638.61,67552.66,54085.95,0,conventional,2017
35,1.24,479827.89,312135.12,64372.82,47.64,103272.31,53232.75,50039.56,0,conventional,2017
36,1.44,345971.78,220178.28,41901.19,58.86,83833.45,57365.77,26467.68,0,conventional,2017
37,1.47,305796.3,181939.75,38374.67,32,85449.88,49866.05,35583.83,0,conventional,2017
38,1.49,311220.15,189598.19,39854.26,48.95,81718.75,46129.68,35589.07,0,conventional,2017
39,1.59,297788.72,179139.67,38059.95,60.25,80528.85,45744.07,34620.34,164.44,conventional,2017
40,1.62,281795.07,164358.1,38333.89,88.48,79014.6,44649.55,34365.05,0,conventional,2017
41,1.53,287195.89,160686.42,38524.03,47,87938.44,56308.21,31630.23,0,conventional,2017
42,1.52,290011,163532.82,41183.06,75.44,85219.68,51987.48,33232.2,0,conventional,2017
43,1.55,270877.61,159001.85,39733.35,36.19,72106.22,41112.34,30993.88,0,conventional,2017
44,1.25,307685.6,172780.16,46592.5,70.6,88242.34,53501.63,34737.38,3.33,conventional,2017
45,1.26,262109.86,149730.42,40603.49,58.48,71717.47,40951.55,30721.48,44.44,conventional,2017
46,0.95,430096.94,242212.8,81697.52,264.25,105922.37,48557.37,57365,0,conventional,2017
47,0.85,711200.33,362670.27,151154.5,307.79,197067.77,94810.52,101426.69,830.56,conventional,2017
48,1.24,364048.79,153528.1,72365.95,196.49,137958.25,70535.42,67422.83,0,conventional,2017
49,1,481274,167213.01,125193.82,178.8,188688.37,66571.38,121936.43,180.56,conventional,2017
50,1.27,356960.5,148500.59,72248.12,175.19,136036.6,69128.81,66907.79,0,conventional,2017
51,1.28,301768.99,118255.25,62039.01,116.51,121358.22,65681.77,55671.45,5,conventional,2017
52,0.95,447083.97,166581.9,110283.97,151.92,170066.18,61681.31,108384.87,0,conventional,2017
0,1.35,334783.58,17238.97,210750.82,276.38,106517.41,79090.96,27426.45,0,conventional,2017
1,1.34,379421.96,17276.7,226538,472.94,135134.32,116972.59,18161.73,0,conventional,2017
2,1.43,344203.81,17554.66,195308.13,131.09,131209.93,114735.77,16471.35,2.81,conventional,2017
3,1.23,575854.08,23492.14,418502.09,518.51,133341.34,113064.75,20276.59,0,conventional,2017
4,1.35,379540,20978,209391,293,148879,128086,20793,0,conventional,2017
5,1.38,337065,17523,172416,269,146857,118548,28309,0,conventional,2017
6,1.34,384115,22293,175118,402,186302,131913,54389,0,conventional,2017
7,1.45,356528,28196,195219,203,132910,108280,24629,0,conventional,2017
8,1.4,384628.71,38006.98,174069.17,181.44,172371.12,141562.78,30808.34,0,conventional,2017
9,1.53,367260.68,40321.47,209091.67,274.42,117573.12,111580.31,5986.88,5.93,conventional,2017
10,1.53,376196.84,39322.2,201632.28,288.94,134953.42,122293.75,12659.67,0,conventional,2017
11,1.64,368965.61,44235.03,197307.19,235.29,127188.1,110631.92,16556.18,0,conventional,2017
12,1.67,331169.67,43189.77,163922.46,336.6,123720.84,117136.44,6584.4,0,conventional,2017
13,1.62,389987.92,45811.04,195759.47,255.36,148162.05,133321.24,14840.81,0,conventional,2017
14,1.58,383655.09,47744.79,204123.34,395.52,131391.44,121155.89,10231.1,4.45,conventional,2017
15,1.54,366239.72,41947.51,195393.08,131.65,128767.48,114989.9,13754.25,23.33,conventional,2017
16,1.54,358609.19,49621.05,185295.22,179.47,123513.45,116229.76,4683.69,2600,conventional,2017
17,1.7,363905.02,46296.62,199034.81,223.03,118350.56,111664.4,4430.61,2255.55,conventional,2017
18,1.68,370286.98,45068.5,196136.69,604.27,128477.52,117020.86,11204.43,252.23,conventional,2017
19,1.64,368098.13,41521.77,188024.05,1049.84,137502.47,118791.88,16327.26,2383.33,conventional,2017
20,1.54,385890.89,37776.72,200247.11,682.86,147184.2,126569.88,18466.21,2148.11,conventional,2017
21,1.48,382653.13,33708.96,225677.1,1472.45,121794.62,107141.63,12272.99,2380,conventional,2017
22,1.47,404029.77,36123.33,238811.54,1343.6,127751.3,117153.23,9611.12,986.95,conventional,2017
23,1.47,393360.73,35968.15,227600.65,415.16,129376.77,117089.39,10184.05,2103.33,conventional,2017
24,1.51,381469.09,42039.06,224289.93,513.38,114626.72,105159.06,6522.1,2945.56,conventional,2017
25,1.59,406120.55,44522.78,225551.84,494.66,135551.27,111684.04,18000.56,5866.67,conventional,2017
26,1.68,365488.32,38790.35,196153.79,582.2,129961.98,93672.73,31592.58,4696.67,conventional,2017
27,1.5,422231.87,40402.83,268986.4,632.36,112210.28,89625.83,17872.78,4711.67,conventional,2017
28,1.75,380239.79,41177.89,219693.6,586.19,118782.11,95067.36,20864.75,2850,conventional,2017
29,1.73,379927.26,38042.56,205769.8,620.68,135494.22,101707.26,31846.4,1940.56,conventional,2017
30,1.8,394307.04,38390.3,221022.3,643.86,134250.58,118507.2,15415.88,327.5,conventional,2017
31,1.74,432742.98,41076.94,232834.25,662.52,158169.27,130634.15,27089.29,445.83,conventional,2017
32,1.75,385075.85,39609.47,214417.22,619.72,130429.44,118137.44,12100.33,191.67,conventional,2017
33,1.75,387975.97,38509.67,194669.62,536.53,154260.15,142282,11346.21,631.94,conventional,2017
34,1.66,491356.56,42673.46,249542.51,919.18,198221.41,155183.42,42203.27,834.72,conventional,2017
35,1.78,386907.3,36817.47,222850.39,492.98,126746.46,119345.98,7305.77,94.71,conventional,2017
36,1.66,363689.09,34157.54,208134.75,416.47,120980.33,105813.24,15167.09,0,conventional,2017
37,1.74,390396.69,31877.26,220755.78,406.24,137357.41,120676.87,16680.54,0,conventional,2017
38,1.7,398600.32,30725.04,213528.19,566.18,153780.91,143053.85,10506.23,220.83,conventional,2017
39,1.68,385731.38,30716.75,208155.43,757.88,146101.32,138280.26,7821.06,0,conventional,2017
40,1.66,379956.99,24691.96,219076.77,2819.37,133368.89,124540.35,8828.54,0,conventional,2017
41,1.66,373158.66,16003.12,220282.45,3440.64,133432.45,119317.04,14115.41,0,conventional,2017
42,1.74,377616.35,16961.96,230010.9,6116.39,124527.1,112097.57,12054.53,375,conventional,2017
43,1.48,409950.45,15629.06,245417.56,13667.43,135236.4,130174.35,5062.05,0,conventional,2017
44,1.49,411014.79,18063.56,251740.67,2094.14,139116.42,122476.97,16639.45,0,conventional,2017
45,1.37,369284.51,29184,205018.24,1022.62,134059.65,125901.76,7863.07,294.82,conventional,2017
46,1.19,572219.25,69860.68,269591.68,3923.46,228843.43,208810.97,19337.73,694.73,conventional,2017
47,1.28,645655.16,77182.34,383060.06,58041.56,127371.2,111889.17,13700.39,1781.64,conventional,2017
48,1.48,421316.65,27673.88,248553.08,20098.48,124991.21,114418.84,10028.59,543.78,conventional,2017
49,1.51,489345.23,18201.14,287008.11,58242.14,125893.84,114958.9,9387.36,1547.58,conventional,2017
50,1.44,435740.48,16847.12,282239.77,8983.4,127670.19,118443.27,9006.12,220.8,conventional,2017
51,1.39,435745.77,16209.65,298757.98,1201.07,119577.07,111625.82,7753.16,198.09,conventional,2017
52,1.4,321941.32,12767.25,217447.76,3090.37,88635.94,83428.92,5163.19,43.83,conventional,2017
0,0.75,986474.74,422070.44,283040.88,12415.52,268947.9,173098.72,93945.85,1903.33,conventional,2017
1,0.75,1006477.79,488446.2,176311.28,14450.19,327270.12,230660.26,93116.53,3493.33,conventional,2017
2,0.7,1031887.79,508369,216817.98,8575.36,298125.45,207680.54,86441.58,4003.33,conventional,2017
3,0.64,1222641.23,731583.95,200595.47,10237.88,280223.93,199484.52,77062.75,3676.66,conventional,2017
4,0.72,1135877,678640,215949,10981,230306,156307,70637,3362,conventional,2017
5,0.77,929825,529091,181823,10223,208688,133534,72473,2681,conventional,2017
6,0.6,1427367,953957,202003,10913,260494,117939,139564,2991,conventional,2017
7,0.72,1248721,691378,271700,10123,275520,166855,106780,1886,conventional,2017
8,0.79,1208035.4,555816.37,227846.11,9212.36,415160.56,330740.57,81893.32,2526.67,conventional,2017
9,0.98,866137.35,368642.75,273118.45,7336.87,217039.28,145789.42,69622.08,1627.78,conventional,2017
10,1.04,809603.25,352330.12,241655.47,3878.71,211738.95,170612.91,41122.71,3.33,conventional,2017
11,1.17,776108.23,338241.51,217038.81,2634.94,218192.97,168675.02,49516.84,1.11,conventional,2017
12,1.28,713847.15,334851.45,146162.7,2097.5,230735.5,183526.64,47192.19,16.67,conventional,2017
13,1.31,666472.86,289195.06,153391.94,2561.47,221324.39,184421.19,36823.2,80,conventional,2017
14,1.24,685443.39,337495.18,155470.63,2333.48,190144.1,132493.63,57632.7,17.77,conventional,2017
15,1.22,731289.23,375755.8,152686.3,2172.41,200674.72,139237.45,61433.94,3.33,conventional,2017
16,1.2,727628.13,397475.35,129503.24,3441.71,197207.83,141600.41,55189.64,417.78,conventional,2017
17,1.2,727912.24,407081.82,136998.12,5005.72,178826.58,109254.62,66904.18,2667.78,conventional,2017
18,1.18,715349.6,378232.81,125819.78,10404.56,200892.45,144419.94,50196.95,6275.56,conventional,2017
19,1.14,773947.25,404665.91,127106.48,12550.96,229623.9,152307.86,72488.26,4827.78,conventional,2017
20,1.01,940390.93,458381.41,178230.34,12192.21,291586.97,178802.98,109113.99,3670,conventional,2017
21,0.94,974933.36,493642.98,198503.76,11502.53,271284.09,166106.57,101493.08,3684.44,conventional,2017
22,0.96,930918.01,482854.07,163669.16,12228.42,272166.36,160062.92,109657.89,2445.55,conventional,2017
23,0.89,1072590.2,540131.79,267082.3,12298.76,253077.35,148179.1,104409.36,488.89,conventional,2017
24,0.92,973521.7,499391.8,211064.2,12355.98,250709.72,141156.76,108849.63,703.33,conventional,2017
